title,link,image,author,discount,publisher,pubdate,isbn,description
AI 지도책 (세계의 부와 권력을 재편하는 인공지능의 실체),https://search.shopping.naver.com/book/catalog/36144588622,https://shopping-phinf.pstatic.net/main_3614458/36144588622.20230919130351.jpg,케이트 크로퍼드,13500,소소의책,20221129,9791188941896,"지도처럼 한눈에 들여다보는 인공지능의 지형학
AI를 둘러싼 부와 권력, 정의의 문제를 생각하고 그 대안을 찾는다

인공지능이 정치와 경제 활동에 깊이 스며들고 지구의 자원을 고갈시키면 무슨 일이 일어날까? 우리가 자신과 사회를 이해하는 방식에 AI는 어떤 영향을 미치고 있을까? 인공지능의 사회적 의미를 선도적으로 연구하는 케이트 크로퍼드는 10여 년간의 연구를 바탕으로 AI가 추출의 기술임을 확신한다. 현대 AI 시스템은 지구의 에너지와 광물자원, 값싼 노동력, 대규모 데이터의 추출이 필수 요건이라는 것. 이 책은 미국 네바다의 리튬 광산에서부터 아마존 창고와 시카고의 도축장, 데이터 센터, 이미지 데이터베이스, 파푸아뉴기니의 산악 마을, 스노든 자료실, 텍사스 서부의 로켓 기지 등에서 AI가 실제로 어떻게 만들어지고 있는지를 탐구하는 여정이다. 이러한 전 지구적 네트워크가 어떻게 해서 비민주적 통치와 불평등을 증폭하는지 폭로하면서 AI를 만드는 데 무엇이 필요한지, AI가 어떻게 권력을 집중하는지에 대한 물질적이고 정치적인 관점을 제시하고 다양한 자료와 전문가들의 의견에 귀 기울이면서 기술 기업들이 인공지능을 이용하여 세계를 재편하는 과정에서 무엇이 위기에 처했는가를 설득력 있게 서술한다."
나는 AI와 공부한다 (우리가 알고 있는 교육의 종말),https://search.shopping.naver.com/book/catalog/52383362622,https://shopping-phinf.pstatic.net/main_5238336/52383362622.20250111114158.jpg,살만 칸,22500,알에이치코리아,20250127,9788925574103,"“교육계에 닥친 위기를 타파할 가장 현실적인 제언.”
앞서가는 교육 사상가 살만 칸이 말하는 AI 시대의 교육

요즘 모든 산업 트렌드의 핵심은 인공지능(AI)이다. 교육계도 예외는 아니다. 우리나라는 2025년 3월부터 초등 3, 4학년, 중1, 고1을 대상으로 영어, 수학, 정보 과목에서부터 단계적으로 AI 디지털교과서 도입을 앞두고 있다. 그러나 한편에서는 우려의 목소리가 높다. 많은 학부모와 교사들은 지나친 디지털 의존, 문해력 저하, 교사의 역할 축소 등을 걱정한다. 이러한 변화를 어떻게 받아들여야 할지 몰라 혼란스러운 학부모, 교사, 학생들을 위해 《나는 AI와 공부한다》가 출간되었다. AI 시대 교육이 어디로 향하고 있는지 그 방향성을 알고 싶다면 이 책 한 권이면 충분하다. AI를 활용한 교육 플랫폼이 실제 어떻게 활용되는지, 많은 이가 걱정하는 점이 무엇인지, 이에 대한 오해와 해결책을 구체적으로 제시한다. 살만 칸은 오픈AI 회장 그레그 브로크먼, CEO 샘 올트먼과 함께 챗GPT-4를 직접 시연하고, 이를 교육 시스템에 적용해 AI 융합형 교육 플랫폼 ‘칸미고Khanmigo’를 개발했다. 칸미고를 대중에 공개, 실제 학습에 활용할 수 있게 함으로써 많은 이들이 막연히 가지고 있던 불안을 해소하고자 했다. 칸미고로 대표되는 칸 아카데미의 교육 방식은 아이비리그가 새로운 교육 대안으로 주목할 만큼 진지하게 받아들여지고 있다. 전작 《나는 공짜로 공부한다》 이후 12년이 지난 지금, 살만 칸은 AI 개인교사가 아이들의 창조성을 자극하고 잠재력을 끌어올릴 거라고 긍정적으로 전망한다. 이 책에서 교육의 미래를 한눈에 확인할 수 있다. 우리는 지금 교육의 전환점에 서 있다."
듀얼 브레인 (AI 시대의 실용적 생존 가이드),https://search.shopping.naver.com/book/catalog/53148174075,https://shopping-phinf.pstatic.net/main_5314817/53148174075.20250225091745.jpg,이선 몰릭,18900,상상스퀘어,20250319,9791194368175,"⟪듀얼 브레인⟫은 AI 시대를 살아가기 위해 꼭 읽어야 할 필독서다. 저자 이선 몰릭은 ⟨타임⟩에서 선정한 ‘인공지능 분야에서 가장 영향력 있는 인물’ 중 한 명이다. 여러 AI 기업에 자문을 제공하고, 와튼 스쿨에서 교육에 AI 활용을 접목하는 등 다양한 영역에서 영향력을 발휘하고 있다. 그런 저자가 생성형 AI를 둘러싼 모든 것에 관한 최고의 책을 집필했다.

이 책은 AI를 둘러싼 장밋빛 미래와 종말론의 소음을 뚫고, AI라는 동료와 함께 새로운 세상에 적응하는 방법이 무엇인지 알려 주는 실용적인 관점에서 접근한다. 챗GPT를 비롯한 LLM의 특징과 한계에 관해 명확히 알려 주고, AI를 실용적으로 활용하기 위한 원칙과 방법을 설명한다. 그리고 AI가 우리의 미래를 어떻게 바꿀 수 있을지, 그 가능성을 전문적인 시각에서 분석한다.

“2025년은 AI에 결정적 한 해가 될 것이다.” 메타 CEO 마크 저커버그의 말대로 전 세계가 AI 전쟁에 돌입했다. 눈앞에 무한한 가능성과 기회의 시대가 열린 셈이다. AI를 제대로 활용할 줄 안다면 새로운 세상에서 누구보다 우위에 설 수 있을 것이다. 이 책에 주목한다면, 그 기회는 당신의 몫이 될 것이다."
기계는 왜 학습하는가 (AI를 움직이는 우아한 수학),https://search.shopping.naver.com/book/catalog/53208469591,https://shopping-phinf.pstatic.net/main_5320846/53208469591.20250227095417.jpg,아닐 아난타스와미,22500,까치,20250228,9788972918660,"“걸작” 
2024년 노벨 물리학상 수상자 제프리 힌턴 강력 추천
AI가 구현하는 놀라운 세상을 떠받치며 미래를 만들어갈 핵심 수학!

2024년 챗GPT의 마법 같은 등장은 빠르게 모두의 관심사를 장악했다. AI가 길을 찾아주고, 음악을 추천하고, 그림을 그려주고, 문서를 정리해주는 수준에서 도약하여 정보를 “스스로” 찾아서 알려주고 질문에 “생각해서” 대답하는 수준에 이른 것처럼 보였기 때문이다. 과연 AI는 진짜 생각하는 기계가 된 것인가? AI로 인해서 우리 사회는 어떻게 달라지고, 우리의 삶은 또한 어떻게 될 것인가에 대한 장밋빛 기대와 어두운 우려가 공존하고 있다. 과학저술가 아닐 아난타스와미의 이 책은 오늘날의 AI를 있게 한 알고리즘을 구성하는 핵심 수학을 상세하게 살펴봄으로써 기계 안에서 어떤 과정이 작동하고 있는지를 선명하게 제시한다. 이 책에서는 수십 년간 “기계 학습machine learning” 연구자들에게 활력과 흥분을 선사한 정교한 수학 원리와 알고리즘을 설명한다. 기계 학습이라는 방대한 분야에서 구사하는 알고리즘에는 비교적 간단한 수학이 쓰인다. 수백 년을 거슬러 올라가는 이 수학은 고등학교나 대학 저학년 때 배우는 것들로, 선형 대수, 미적분, 베이스의 정리, 가우스 분포(및 종형 곡선) 등이다. 이 책은 기계 학습 분야를 떠받치는 핵심적 수학 개념이라는 렌즈를 통해서, 로젠블랫의 퍼셉트론에서부터 현대의 심층 신경망(인공 신경세포라는 연산 단위의 정교한 연결망)에 이르는 여정을 들려준다. 1950년대의 비교적 단순한 개념을 이해하면서 수학과 친숙해진 뒤에는 조금씩 난도를 끌어올려 오늘날 기계 학습 시스템을 떠받치는 전문적인 수학 원리와 알고리즘을 살펴본다. 이 과정은 우리가 기계에 불어넣는 어마어마한 힘을 이해하는 데에 필요한 최소한의 이론적, 개념적 지식을 펼쳐 보인다. 학습하는 기계의 작동원리와 그 바탕을 파악할 수 있도록 돕는 이 책을 통해서 독자들은 비로소 AI의 정체를 이해하고 AI로 가득해질 미래를 자신 있게 맞이할 수 있을 것이다."
"실전! RAG 기반 생성형 AI 개발 (라마인덱스, 딥 레이크, 파인콘으로 나만의 검색 증강 생성 파이프라인 만들기)",https://search.shopping.naver.com/book/catalog/53386597057,https://shopping-phinf.pstatic.net/main_5338659/53386597057.20250306094323.jpg,데니스 로스먼,28800,위키북스,20250318,9791158395919,"RAG를 이용해 AI의 환각을 최소화하고, 임베딩 벡터 데이터베이스와 인간 피드백을 통합해서 정확하고 커스텀화된 생성형 AI 파이프라인을 구축한다!


《실전! RAG 기반 생성형 AI 개발》은 성능과 비용의 균형을 맞추는 효과적인 LLM, 컴퓨터비전, 생성형 AI 시스템을 구축하기 위한 로드맵을 제시한다.

이 책은 RAG와 다중 모달 AI 파이프라인을 설계, 관리, 제어하는 방법을 상세히 설명한다. RAG는 출력을 추적 가능한 원본 문서와 연결함으로써 출력의 정확성과 문맥 관련성을 향상시키며, 대량의 정보를 관리하는 동적 접근 방식을 가능하게 하는 기술이다. 이 책은 또한 벡터 저장소, 청킹, 색인화, 순위 지정에 대한 실용적 지식을 제공하며, RAG 프레임워크를 처음부터 끝까지 구축하는 방법을 보여준다. 적응형 RAG와 사람의 피드백을 활용한 검색 정확도 개선, RAG와 미세조정의 균형, 실시간 의사결정을 강화하는 동적 RAG 구현, 지식 그래프를 통한 복잡한 데이터 시각화 등 프로젝트 성능을 최적화하고 데이터를 더 잘 이해할 수 있는 기법들을 배우게 될 것이다.

라마인덱스, 파인콘, 딥레이크 같은 프레임워크와 오픈AI, 허깅페이스 같은 생성형 AI 플랫폼을 이용한 풍부한 실습 예제를 담고 있다. 이 책을 통해 지능형 솔루션을 구현하는 기술을 습득한다면 프로덕션에서 고객 서비스까지 그 어떤 프로젝트에서도 경쟁력을 갖추게 될 것이다.

★ 이 책에서 다루는 내용 ★

◎ 대규모 데이터셋을 효율적으로 처리하도록 RAG 파이프라인을 확장한다.
◎ 환각 현상을 최소화하고 정확한 응답을 보장하는 기법을 적용한다.
◎ 추적 가능하고 투명한 출력으로 AI 정확도를 높이는 색인화 기법을 구현한다.
◎ RAG 주도 생성형 AI 시스템을 다양한 도메인에 걸쳐 커스텀화하고 확장한다.
◎ 딥레이크와 파인콘을 활용해서 데이터를 더 빠르고 효율적으로 검색한다.
◎ 실제 데이터에 기반해서 견고한 생성형 AI 시스템을 구축하고 제어한다.
◎ 더 풍부하고 유익한 AI 응답을 위해 텍스트와 이미지 데이터를 결합한다."
AICE 시험 완벽 대비 Basic편 (나의 AI 경쟁력),https://search.shopping.naver.com/book/catalog/38544341621,https://shopping-phinf.pstatic.net/main_3854434/38544341621.20230808084137.jpg,고영훈^유정빈^박희정^지병규^신건희,25200,한국경제신문,20230315,9788947548823,"초보자나 비전공자도 
데이터 해석과 AI 활용 능력을 익히는 
‘AICE’ 시험 대비 최상의 학습서!

◎ 한 권으로 빠르게 국내 최초 AI 자격시험 집중 공략 ◎
◎ 초단기 완성 AIDU ez 활용법 ◎
◎ AI 용어 핵심 정리 ◎
◎ 실전 감각 키우는 AICE BAsIC 시험 대비용 연습문제 제공 ◎

“한국이 디지털 강국으로 발돋움하려면 무엇이 필요할까?”라는 질문에서 KT가 개발하고 한국경제신문이 주관하여 국내 최초의 인공지능(AI) 시험인 AICE(AI Certificate for Everyone)를 탄생시켰다. 영어 능력을 평가하는 토익처럼 AICE는 AI 활용 능력을 평가한다. 
이 책은 비전공자를 대상으로 만들어진 BASIC편이며 ‘오토 ML(머신러닝)’을 활용한다. AIDU ez는  KT가 자체 개발한 노코딩 실습도구이며 파이썬 언어를 모르거나 익숙하지 않은 사람도 인공지능의 원리를 쉽게 익히고 데이터를 다루면서 인공지능 활용 프로세스 전반을 경험할 수 있다. 초보자나 비전공자도 이 책을 통해 데이터 해석과 실질적인 AI 활용 능력을 배우고 ‘AICE’ 시험 대비를 완벽하게 할 수 있을 것이다."
2025 퀵패스 AI 프롬프트 활용능력 2급 (한국생산성본부(KPC) 공식 인증 교재｜AI 프롬프트 활용능력 시험 대비 입문서),https://search.shopping.naver.com/book/catalog/53352265759,https://shopping-phinf.pstatic.net/main_5335226/53352265759.20250305092057.jpg,AI 프롬프트 활용능력 연구소,26370,퀵패스,20250310,9791198776228,"AI 프롬프트 활용능력(AI-POT)은 생성 AI의 모델과 알고리즘을 기반으로 문제해결을 위한 최적의 프롬프트를 작성하고 활용하는 능력을 검증하는 시험이다. 시험을 통해 다양한 생성 AI (챗GPT, 제미나이, 코파일럿 등)를 활용하여 원하는 결과를 도출하는 활용능력과 업무 생산성을 향상하기 위한 프롬프트를 만드는 설계능력을 습득할 수 있다. 2급 시험에서는 인공지능의 기초, 생성 AI의 기초와 활용, 저작권 및 윤리에 관한 내용을 다루고 있으며, 합격에 필요한 모든 내용을 퀵패스 AI 프롬프트 활용능력 2급 기본서를 통해 습득할 수 있다. 비전공자도 2주면 취득할 수 있도록 생소한 인공지능 분야의 개념들을 쉽게 풀어서 설명했으며, 실습과정을 통해 생성 AI 도구를 자연스럽게 익힐 수 있는 콘텐츠를 마련했다."
A.I.,https://search.shopping.naver.com/book/catalog/51447417260,https://shopping-phinf.pstatic.net/main_5144741/51447417260.20250316074503.jpg,,0,Books on Demand,20201123,9788743016052,"De ældste gik flere artusinder tilbage. Nogle overlevede forandringer i tiden, andre forsvandt. Fra ganske fa eskalerede de til et uoverskueligt antal, men jo flere de blev, jo mindre vigtighed tillagde man dem. Det var i orden at ignorere dem - indtil nu."
박태웅의 AI 강의 2025 (인공지능의 출현부터 일상으로의 침투까지 우리와 미래를 함께할 새로운 지능의 모든 것),https://search.shopping.naver.com/book/catalog/50274887627,https://shopping-phinf.pstatic.net/main_5027488/50274887627.20240912092102.jpg,박태웅,16920,한빛비즈,20240930,9791157847679,"독자들이 꼽은 인공지능 분야 최고의 책
《박태웅의 AI 강의》, 최신 AI 트렌드를 담아 돌아오다!

2022년 11월 30일 오픈AI의 챗GPT가 등장한 이후, 이듬해 2023년은 ‘AI 쇼크’의 해라고 불러도 될 정도로 인공지능에 대한 관심이 폭발적이었다. 인간처럼, 아니 인간보다 더 글을 잘 써대는 이 생성형 AI를 두고 충격과 놀라움이 2023년 초부터 쏟아졌다. 그리고 이내 서점은 온통 GPT 관련 책으로 도배가 되다시피 했다. 챗GPT의 정체를 설명한 책부터 심지어 챗GPT와 공저한 책까지 등장한 것이다. 하루가 멀다 하고 쏟아지는 인공지능 도서의 홍수 속에서 독자들로부터 압도적으로 선택받은 책이 있었으니, 바로 ‘IT 현자’로 불리는 《박태웅의 AI 강의》였다. 딥러닝, 매개변수, 토큰, 트랜스포머, 강화학습 등등 인공지능을 알기 위해서는 필수적이지만 일반인에게는 낯설고 어렵게 느껴지는 개념들을 저자 특유의 편한 글투로 쉽게 설명하여 누구라도 AI 리터러시를 갖출 수 있게 도운 것이다. 심지어 청소년들도 이해할 수 있도록 풀어 쓴 수준이라 2023년 청소년 교양도서 우수도서로 선정되었고, 올해는 독자들이 뽑은 인공지능 분야 최고의 책으로도 선택되었다.
바로 그 책이 최신 AI 트렌드와 더 깊은 인사이트를 담아 《박태웅의 AI 강의 2025》로 돌아왔다. 인공지능 원리에 대한 쉬운 설명은 그대로 유지한 채 더욱 깊이 있는 기술 지식이 책 곳곳에 추가되었고, 우리가 반드시 알아야 할 AI 트렌드는 물론이요, AI로 인해 변화될 앞으로의 우리 모습까지 조망하고 있다. 또한 AI 업계를 이끌고 있는 슈퍼 엘리트들의 사상적 배경을 소개하여 인공지능에 대해 심도 있는 이해를 돕고 있으며, 인공지능 윤리와 위험성, 그리고 관련 규제를 아우르는 사회적 인사이트까지 제시한다. 그로 인해 이번 책은 두 배 이상 두꺼워졌다. 한마디로 더 넓어지고 더 깊어진 것이다. 인공지능에 대해 ‘쉬우면서도 깊이 있는 지식’을 원한다면, 《박태웅의 AI 강의 2025》를 선택할 수밖에 없을 거라 단언한다."
"21세기를 살아가는 현대인을 위한 철학 (생각을 리부트하라, AI 시대 인생 철학법)",https://search.shopping.naver.com/book/catalog/53147049305,https://shopping-phinf.pstatic.net/main_5314704/53147049305.20250227095430.jpg,토마스 아키나리,16920,파인북,20250320,9791198632517,"위대한 철학자들과 나눈 인생 토론 
한눈에 보는 철학의 역사적 흐름과 핵심 도해 
AI 시대 인류를 위한 신감각 철학 엔터테인먼트

내 삶의 고민을 철학자와 논쟁한다면?
인생 고민의 답을 찾아가는 철학 문답
 
니체, 헤겔, 마르크스, 칸트, 플라톤이 답하다 

★★★한눈에 보는 철학의 역사적 흐름과 핵심 도표 수록
★★★AI 시대 인류를 위한 신감각 철학 엔터테인먼트

복잡하고 불확실한 시대를 살아가는 현대인들이 마주하는 지극히 현실적인 고민에 철학자들은 어떤 대답을 내놓을까? 이 궁금증에서 출발한 책은 철학을 어렵고 자신과 거리가 먼 학문으로 느끼는 사람들에게 색다른 접근법을 제시한다. 일상에서 느끼는 막연한 고민을 주제로 현대인들이 고대의 위대한 철학자와 함께 열띤 토론 배틀을 벌인다! 소크라테스에서 니체, 마르크스에 이르는 철학자들이 일상의 질문에 답하며 독자와 소통하는 이 책은, 철학이 단순한 지식 축적이 아닌 ‘삶의 실질적 도구’가 될 수 있음을 보여준다. 

무엇보다 흥미로운 점은 기나긴 인류의 역사에서 가장 위대하다고 평가받는 철학자들과 21세기를 살아가는 현대인이 서로 다른 입장에서 논쟁을 벌이는 구성이라는 것이다. 사랑, 성공, 삶의 자세, 미래 등 일상의 다양한 주제를 두고 펼치는 논쟁은 어떻게 살아가야 할지에 대한 힌트를 주고, 각자의 삶을 깊이 생각하게 만든다. 예를 들어, 그리스의 철학자 플라톤과 “연애 따윈 필요 없어!”라고 주장하는 요즘 젊은 세대가 연애의 의미를 두고 벌이는 토론은 고대와 현대의 가치관이 어떻게 충돌하고 조화될 수 있는지를 잘 보여준다. 플라톤은 『향연』에서 사랑의 숭고함을 강조하는 반면, 현대의 젊은이는 사랑에 얽매이지 않는 삶의 실용성을 주장한다. 이를 지켜보는 독자는 두 입장 사이에서 스스로의 관점을 돌아보게 된다.

이 책은 단순히 철학자들의 이야기를 소개하는 데 그치지 않고, 독자가 그들과 함께 대화에 참여하도록 이끈다. 독자는 각 논쟁을 따라가며 자신만의 결론을 내리고, 철학을 통해 자신의 인생을 성찰할 기회를 가질 수 있다. ‘철학’이라는 고전적 학문이 현대인의 일상과 어떻게 연결될 수 있는지, 이 책은 매우 신선한 방식으로 증명하는 완전히 새로운 감각의 철학 엔터테인먼트 입문서다. 철학을 처음 접하는 사람이라도 부담 없이 읽을 수 있는 이 책은 우리 모두가 ‘현대의 철학자’가 되어, 자기 생각과 입장을 발견하는 기회를 만나보라고 권한다."
NLP와 LLM 실전 가이드: 기초 수학부터 실전 AI 문제 해결까지 (기초 수학부터 실전 AI 문제 해결까지),https://search.shopping.naver.com/book/catalog/53191531909,https://shopping-phinf.pstatic.net/main_5319153/53191531909.20250227095414.jpg,리오르 가지트^메이삼 가파리,30600,한빛미디어,20250305,9791169213493,"LLM 시대의 NLP는 선택이 아닌, 필수!
자연어 처리의 모든 기술을 마스터한다!

NLP(자연어 처리)를 마스터하고 싶지만 어디서부터 시작해야 할지 고민인가요? 이 책은 정확하고 올바른 출발점을 제시합니다. 머신러닝과 NLP 분야의 선도자들이 집필한 이 책은 NLP를 깊이 있게 다룹니다.
이 책은 머신러닝의 수학적 기초부터 시작해 LLM과 AI 응용 프로그램 같은 고급 NLP 기술로 점차 나아갑니다. 선형대수학, 최적화, 확률론, 통계학 등 머신러닝과 NLP 알고리즘을 이해하고 구현하는 데 필수적인 기초 개념을 익힐 수 있습니다. 또한 일반적인 머신러닝 기법을 살펴보며, 이를 NLP와 어떻게 연결할 수 있는지도 설명합니다.
이어 텍스트 데이터를 전처리하는 방법, 데이터를 분석하기 위해 정리하고 준비하는 과정 그리고 텍스트 분류를 수행하는 방법을 설명합니다. 이 모든 내용을 파이썬 코드 샘플과 함께 제공합니다.
책의 후반부에서는 LLM의 이론, 설계, 응용과 같은 고급 주제를 심도 있게 논의하며, NLP의 미래 동향에 대한 전문가 의견도 제공합니다. 또한 실제 NLP 비즈니스 사례와 솔루션을 통해 실무 능력을 키울 수 있도록 도와줍니다."
AI블루 (기술에 휩쓸린 시대를 살아가는 마음들),https://search.shopping.naver.com/book/catalog/53145937791,https://shopping-phinf.pstatic.net/main_5314593/53145937791.20250222102254.jpg,조경숙^한지윤,14400,코난북스,20250224,9791188605323,"〈AI블루〉는 AI라는 기술이 촉발한 변화가 사람들 마음속에 일으킨 감정의 요동을 추적한 책이다. 생성형 AI를 잘 알건 전혀 모르건, 사용을 하건 하지 않건 변화는 이미 우리 곁에 와 있고, 아주 빠르고 아주 많은 변화인 것 또한 확실하다. 이를 사업의 기회로 여기며 설레는 사람도 있고, 곧 내 일, 내 일자리가 사라지겠다 확신하며 구체적인 공포감을 가진 사람도 있다.
이 책은 ‘기술에 휩쓸린 시대를 살아가는 마음들’이라는 부제처럼, 기술 그 자체 혹은 이를 대하는 막연한 환호와 기대 또는 두려움 대신 개발자, 창작자 등 최일선에서 AI를 대면하고 있는 이들이 어떤 경험 속에서 어떤 마음으로 살아가고 있는지를 생생하게 전한다."
"넥서스 (석기시대부터 AI까지, 정보 네트워크로 보는 인류 역사)",https://search.shopping.naver.com/book/catalog/50719395622,https://shopping-phinf.pstatic.net/main_5071939/50719395622.20241008091301.jpg,유발 하라리,25020,김영사,20241011,9791194330424,"비인간 지능의 위협과 우리의 미래에 대한 경고
“AI는 우리 종의 역사뿐만 아니라
모든 생명체의 진화 경로를 바꿀지도 모른다.”

글로벌 베스트셀러 《사피엔스》 《호모 데우스》 《21세기를 위한 21가지 제언》으로 우리 시대 가장 중요한 사상가의 반열에 오른 유발 하라리 교수가 압도적 통찰로 AI 혁명의 의미와 본질을 꿰뚫어 보고 인류에게 남은 기회를 냉철하게 성찰하는 신작으로 돌아왔다. 생태적 붕괴와 국제정치적 긴장에 이어 친구인지 적인지 모를 AI 혁명까지, 인간 본성의 어떤 부분이 우리를 자기 파괴의 길로 내모는 것일까? AI는 이전 정보 기술과 무엇이 다르고, 왜 위험할까? 멸종을 향해 달려가는 가장 영리한 동물, 우리 사피엔스는 생존과 번영의 길을 찾을 수 있을까?
상아탑 속 자신의 방에만 안주하지 않고 정치학, 종교학, 매체학, 진화생물학, 컴퓨터과학 등 다양한 학제 간 지식을 습득해온 하라리 교수의 독창적인 역사적 시각과 스토리텔링은 인류를 위한 중요한 선택의 순간에 빛을 발한다. 《사피엔스》 《호모 데우스》에서 펼쳤던 그의 논지가 ‘정보’를 중심으로 통합되어 더 정교하게 실체를 드러내는 《넥서스》에서 우리는 하라리 교수의 도저한 ‘현실주의’적 해법을 만난다. 비인간 지능이 우리의 존재를 위협하는 현재, 우리는 실수할 여유가 없다."
AICE  Associate (시나공 AI 능력시험),https://search.shopping.naver.com/book/catalog/40844215639,https://shopping-phinf.pstatic.net/main_4084421/40844215639.20230711115459.jpg,서길원^김운호^허상훈^박재상^박경규,24300,길벗,20230705,9791140704972,"대한민국 No.1 인공지능 능력시험 AICE

AICE(AI Certificate for Everyone)는 인공지능 능력시험이자 AI 자격증입니다.
영어능력을 평가하는 토익처럼, AICE는 인공지능 활용 능력을 평가합니다.

AICE는 AI 역량에 따라 5개의 레벨로 구성되어 있습니다. 
AICE Associate는 현실의 문제를 인공지능으로 잘 해결할 수 있는지 검정하기 위해 실제 사례를 기반으로 문제가 출제됩니다. AI 모델링을 위한 데이터 분석, 전처리, 머신러닝/딥러닝, 모델 성능 평가 프로세스 전 과정에 대해 100% 실기로 진행됩니다.

이 책은 AI 활용을 위한 ‘탐색적 데이터 분석, 전처리, 모델링, 성능 평가, 그리고 실제 사례를 통한 심화학습’까지 AICE Associate 시험을 완벽하게 준비할 수 있도록 도와줍니다.
AICE 시험뿐만 아니라 실제 업무에서 다루는 사례를 중심으로 설명하고 있어 실무에도 충분히 활용할 수 있습니다.

〈이 책의 특징〉
1. AICE Associate 능력시험 완벽 대비
2. KT 현업 개발자가 실무 경험을 기반으로 직접 집필한 공식 수험서
3. 실무에서 사용하는 사례 기반 AI 활용 능력 학습
4. 실전 감각을 키우는 AICE Associate 시험 대비용 실습 코드 제공
5. 시험 접수 응시료 20% 할인 쿠폰 제공"
랭체인 & 랭그래프로 AI 에이전트 개발하기 (현직 AI Specialist에게 배우는 LLM Agents!),https://search.shopping.naver.com/book/catalog/53548272271,https://shopping-phinf.pstatic.net/main_5354827/53548272271.20250315093057.jpg,서지영,26100,길벗,20250320,9791140712793,"LLM만으로 항공권 예약 같은 작업이 가능할까? AI 에이전트라면 가능하다!
랭체인, 랭그래프, 랭스미스, 오토젠, AutoGPT, 크루AI, 라마인덱스로 똑똑한 AI 서비스를 만들어 보자!

LLM의 최신 트렌드와 AI 생태계의 변화를 깊이 있게 살펴보고, 지금 필요한 AI 에이전트 기술을 빠르게 배워 사용할 수 있도록 개념, 활용, 실습을 한 권에 담았습니다. AI 에이전트의 핵심 개념을 이해하고, 개념을 활용하기 위한 프레임워크들을 익히고, 이를 사용해 AI 에이전트를 다양하게 구현해보는 것까지 효율적으로 학습할 수 있도록 구성했습니다. 실습 파트에서는 랭체인을 비롯한 8가지 프레임워크를 사용하여 다양한 AI 에이전트 서비스를 직접 만들어 볼 수 있습니다. 특정 유튜브 채널에서 데이터를 검색하거나, AutoGPT 에이전트를 ‘코드 멘토’로 활용하거나, Tavily를 이용해 정보를 검색하는 것은 물론, 랭스미스를 활용해 디버깅, 성능 평가, 모니터링도 할 수 있습니다. 또한, 마지막으로 AI 에이전트와 마이크로소프트 365(M365) 코파일럿 에이전트를 비교 분석해봅니다."
AI는 어떻게 인생의 무기가 되는가 (차원이 다른 삶은 AI로 설계된다),https://search.shopping.naver.com/book/catalog/52039597618,https://shopping-phinf.pstatic.net/main_5203959/52039597618.20241224071129.jpg,이경전,17820,21세기북스,20241223,9791171179640,"기술에 끌려다닐 것인가, 주도권을 잡을 것인가?
AI로 다시 쓰는 지적 자본론

살아가는 데 필요한 모든 교양 지식을 한데 모았다! 대한민국 대표 교수진이 펼치는 흥미로운 지식 체험, ‘인생명강’ 시리즈의 스물다섯 번째 책이 출간됐다. 역사, 철학, 과학, 의학, 예술 등 전국 대학 각 분야 최고 교수진의 명강의를 책으로 옮긴 인생명강 시리즈는 독자들의 삶에 유용한 지식을 통해 오늘을 살아갈 지혜와 내일을 내다보는 인사이트를 제시한다. 도서뿐만 아니라 온라인 강연·유튜브·팟캐스트를 통해 최고의 지식 콘텐츠를 일상 곳곳에서 만나볼 수 있는 지식교양 브랜드이다.

『AI는 어떻게 인생의 무기가 되는가』에서는 30여 년 넘게 AI와 비즈니스 모델을 연구한 이경전 교수가 AI를 통해 개인의 잠재력을 극대화하는 방법을 공개한다. 경영학을 포함한 비즈니스 모델링의 이론과 최신 기술의 메커니즘, AI 활용 사례를 두루 거치며 인생에서 가치를 창출하기 위해 필요한 전략을 폭넓게 다룬다. AI를 삶의 도구로 삼아 새로운 기회를 포착하고 자신만의 길을 개척하길 원하는 이들에게 성장 로드맵을 만들어줄 훌륭한 지침서다."
